Local time,Open,High,Low,Close,Volume
17.10.2023 15:35:00.000 GMT+0200,11.947,11.997,11.927,11.986,0.936
17.10.2023 15:40:00.000 GMT+0200,11.977,11.997,11.936,11.967,0.54
17.10.2023 15:45:00.000 GMT+0200,11.956,11.996,11.937,11.957,0.468
17.10.2023 15:50:00.000 GMT+0200,11.946,11.946,11.917,11.917,0.204
17.10.2023 15:55:00.000 GMT+0200,11.926,11.937,11.896,11.936,0.36
17.10.2023 16:00:00.000 GMT+0200,11.926,11.947,11.896,11.896,0.36
17.10.2023 16:05:00.000 GMT+0200,11.907,11.937,11.896,11.936,0.30000000000000004
17.10.2023 16:10:00.000 GMT+0200,11.946,11.997,11.946,11.997,0.276
17.10.2023 16:15:00.000 GMT+0200,11.986,11.997,11.977,11.977,0.096
17.10.2023 16:20:00.000 GMT+0200,11.967,11.967,11.926,11.926,0.216
17.10.2023 16:25:00.000 GMT+0200,11.937,11.947,11.916,11.916,0.19199999999999998
17.10.2023 16:30:00.000 GMT+0200,11.907,11.936,11.896,11.926,0.276
17.10.2023 16:35:00.000 GMT+0200,11.916,11.957,11.916,11.936,0.15600000000000003
17.10.2023 16:40:00.000 GMT+0200,11.937,11.947,11.926,11.946,0.192
17.10.2023 16:45:00.000 GMT+0200,11.956,11.967,11.956,11.957,0.18
17.10.2023 16:50:00.000 GMT+0200,11.946,11.946,11.916,11.916,0.07200000000000001
17.10.2023 16:55:00.000 GMT+0200,11.926,11.966,11.926,11.957,0.10799999999999998
17.10.2023 17:00:00.000 GMT+0200,11.956,11.977,11.956,11.976,0.06
17.10.2023 17:05:00.000 GMT+0200,11.977,11.986,11.947,11.966,0.18000000000000002
17.10.2023 17:10:00.000 GMT+0200,11.966,11.986,11.966,11.986,0.132
17.10.2023 17:15:00.000 GMT+0200,11.976,11.987,11.956,11.967,0.144
17.10.2023 17:20:00.000 GMT+0200,11.957,11.976,11.956,11.956,0.06
17.10.2023 17:25:00.000 GMT+0200,11.946,11.967,11.936,11.956,0.14400000000000002
17.10.2023 17:30:00.000 GMT+0200,11.967,11.987,11.957,11.976,0.156
17.10.2023 17:35:00.000 GMT+0200,11.967,12.007,11.966,12.007,0.10799999999999998
17.10.2023 17:40:00.000 GMT+0200,11.997,12.007,11.996,12.007,0.07200000000000001
17.10.2023 17:45:00.000 GMT+0200,12.017,12.036,12.007,12.016,0.10800000000000001
17.10.2023 17:50:00.000 GMT+0200,12.027,12.037,12.016,12.027,0.10799999999999998
17.10.2023 17:55:00.000 GMT+0200,12.036,12.067,12.036,12.067,0.18000000000000002
17.10.2023 18:00:00.000 GMT+0200,12.076,12.077,12.046,12.046,0.156
17.10.2023 18:05:00.000 GMT+0200,12.037,12.067,12.037,12.067,0.06
17.10.2023 18:10:00.000 GMT+0200,12.077,12.087,12.077,12.087,0.024
17.10.2023 18:15:00.000 GMT+0200,12.077,12.077,12.056,12.066,0.07200000000000001
17.10.2023 18:20:00.000 GMT+0200,12.076,12.086,12.066,12.077,0.10800000000000001
17.10.2023 18:25:00.000 GMT+0200,12.066,12.086,12.066,12.086,0.036000000000000004
17.10.2023 18:30:00.000 GMT+0200,12.077,12.077,12.047,12.047,0.096
17.10.2023 18:35:00.000 GMT+0200,12.036,12.047,12.007,12.017,0.144
17.10.2023 18:40:00.000 GMT+0200,12.006,12.017,12.006,12.017,0.096
17.10.2023 18:45:00.000 GMT+0200,12.006,12.016,11.986,12.007,0.12
17.10.2023 18:50:00.000 GMT+0200,11.997,12.017,11.997,12.017,0.036000000000000004
17.10.2023 18:55:00.000 GMT+0200,12.007,12.017,11.966,11.977,0.192
17.10.2023 19:00:00.000 GMT+0200,11.976,11.997,11.967,11.977,0.156
17.10.2023 19:05:00.000 GMT+0200,11.986,11.986,11.966,11.977,0.16799999999999998
17.10.2023 19:10:00.000 GMT+0200,11.987,11.987,11.976,11.976,0.08399999999999999
17.10.2023 19:15:00.000 GMT+0200,11.977,11.997,11.977,11.986,0.06
17.10.2023 19:20:00.000 GMT+0200,11.986,12.006,11.986,11.987,0.08399999999999999
17.10.2023 19:25:00.000 GMT+0200,11.986,11.996,11.986,11.987,0.096
17.10.2023 19:30:00.000 GMT+0200,11.976,11.976,11.926,11.946,0.144
17.10.2023 19:35:00.000 GMT+0200,11.937,11.937,11.917,11.917,0.048
17.10.2023 19:40:00.000 GMT+0200,11.926,11.926,11.906,11.916,0.10800000000000001
17.10.2023 19:45:00.000 GMT+0200,11.926,11.937,11.917,11.937,0.08399999999999999
17.10.2023 19:50:00.000 GMT+0200,11.927,11.927,11.896,11.897,0.13199999999999998
17.10.2023 19:55:00.000 GMT+0200,11.887,11.887,11.886,11.886,0.024
17.10.2023 20:00:00.000 GMT+0200,11.887,11.906,11.887,11.906,0.084
17.10.2023 20:05:00.000 GMT+0200,11.907,11.917,11.906,11.917,0.08399999999999999
17.10.2023 20:10:00.000 GMT+0200,11.907,11.937,11.906,11.926,0.10799999999999998
17.10.2023 20:15:00.000 GMT+0200,11.927,11.947,11.926,11.927,0.168
17.10.2023 20:20:00.000 GMT+0200,11.927,11.946,11.927,11.936,0.06
17.10.2023 20:25:00.000 GMT+0200,11.937,11.947,11.937,11.937,0.048
17.10.2023 20:35:00.000 GMT+0200,11.937,11.946,11.927,11.936,0.06
17.10.2023 20:40:00.000 GMT+0200,11.937,11.947,11.936,11.936,0.048
17.10.2023 20:45:00.000 GMT+0200,11.926,11.946,11.926,11.946,0.12
17.10.2023 20:50:00.000 GMT+0200,11.936,11.937,11.896,11.896,0.096
17.10.2023 20:55:00.000 GMT+0200,11.897,11.907,11.896,11.896,0.036000000000000004
17.10.2023 21:00:00.000 GMT+0200,11.907,11.907,11.896,11.896,0.036000000000000004
17.10.2023 21:05:00.000 GMT+0200,11.886,11.927,11.886,11.927,0.132
17.10.2023 21:10:00.000 GMT+0200,11.917,11.926,11.916,11.917,0.048
17.10.2023 21:15:00.000 GMT+0200,11.907,11.917,11.906,11.906,0.036000000000000004
17.10.2023 21:20:00.000 GMT+0200,11.907,11.917,11.907,11.917,0.072
17.10.2023 21:25:00.000 GMT+0200,11.927,11.927,11.906,11.926,0.072
17.10.2023 21:30:00.000 GMT+0200,11.917,11.917,11.897,11.897,0.036000000000000004
17.10.2023 21:35:00.000 GMT+0200,11.886,11.916,11.886,11.916,0.07200000000000001
17.10.2023 21:40:00.000 GMT+0200,11.926,11.926,11.906,11.906,0.048
17.10.2023 21:45:00.000 GMT+0200,11.897,11.906,11.897,11.906,0.07200000000000001
17.10.2023 21:50:00.000 GMT+0200,11.906,11.936,11.906,11.936,0.07200000000000001
17.10.2023 21:55:00.000 GMT+0200,11.926,11.936,11.917,11.927,0.07200000000000001
18.10.2023 15:30:00.000 GMT+0200,11.707,11.707,11.426,11.526,3.4080000000000004
18.10.2023 15:35:00.000 GMT+0200,11.517,11.517,11.396,11.467,2.9160000000000004
18.10.2023 15:40:00.000 GMT+0200,11.467,11.506,11.406,11.406,1.7639999999999998
18.10.2023 15:45:00.000 GMT+0200,11.417,11.457,11.396,11.417,1.332
18.10.2023 15:50:00.000 GMT+0200,11.417,11.417,11.317,11.336,0.7439999999999999
18.10.2023 15:55:00.000 GMT+0200,11.346,11.387,11.316,11.326,0.984
18.10.2023 16:00:00.000 GMT+0200,11.317,11.347,11.296,11.346,0.9719999999999999
18.10.2023 16:05:00.000 GMT+0200,11.337,11.366,11.316,11.316,0.6960000000000001
18.10.2023 16:10:00.000 GMT+0200,11.306,11.396,11.306,11.396,0.54
18.10.2023 16:15:00.000 GMT+0200,11.406,11.437,11.376,11.417,0.648
18.10.2023 16:20:00.000 GMT+0200,11.417,11.457,11.406,11.417,0.504
18.10.2023 16:25:00.000 GMT+0200,11.407,11.416,11.367,11.376,0.288
18.10.2023 16:30:00.000 GMT+0200,11.386,11.427,11.376,11.376,0.36
18.10.2023 16:35:00.000 GMT+0200,11.366,11.366,11.326,11.336,0.168
18.10.2023 16:40:00.000 GMT+0200,11.326,11.366,11.326,11.366,0.27599999999999997
18.10.2023 16:45:00.000 GMT+0200,11.377,11.386,11.357,11.376,0.156
18.10.2023 16:50:00.000 GMT+0200,11.367,11.367,11.317,11.317,0.192
18.10.2023 16:55:00.000 GMT+0200,11.327,11.336,11.296,11.336,0.3
18.10.2023 17:00:00.000 GMT+0200,11.326,11.337,11.306,11.337,0.252
18.10.2023 17:05:00.000 GMT+0200,11.347,11.347,11.296,11.297,0.22799999999999998
18.10.2023 17:10:00.000 GMT+0200,11.287,11.316,11.277,11.316,0.21600000000000003
18.10.2023 17:15:00.000 GMT+0200,11.307,11.347,11.296,11.337,0.348
18.10.2023 17:20:00.000 GMT+0200,11.326,11.347,11.316,11.346,0.27599999999999997
18.10.2023 17:25:00.000 GMT+0200,11.346,11.387,11.346,11.376,0.372
18.10.2023 17:30:00.000 GMT+0200,11.367,11.387,11.346,11.346,0.18
18.10.2023 17:35:00.000 GMT+0200,11.337,11.346,11.316,11.336,0.192
18.10.2023 17:40:00.000 GMT+0200,11.327,11.376,11.327,11.346,0.32399999999999995
18.10.2023 17:45:00.000 GMT+0200,11.347,11.377,11.336,11.356,0.228
18.10.2023 17:50:00.000 GMT+0200,11.346,11.347,11.327,11.347,0.24
18.10.2023 17:55:00.000 GMT+0200,11.346,11.377,11.336,11.346,0.18
18.10.2023 18:00:00.000 GMT+0200,11.346,11.407,11.326,11.407,0.336
18.10.2023 18:05:00.000 GMT+0200,11.396,11.437,11.386,11.436,0.21600000000000003
18.10.2023 18:10:00.000 GMT+0200,11.436,11.457,11.406,11.406,0.264
18.10.2023 18:15:00.000 GMT+0200,11.396,11.407,11.367,11.386,0.276
18.10.2023 18:20:00.000 GMT+0200,11.376,11.396,11.356,11.367,0.21600000000000003
18.10.2023 18:25:00.000 GMT+0200,11.366,11.386,11.357,11.367,0.12
18.10.2023 18:30:00.000 GMT+0200,11.367,11.396,11.366,11.377,0.22799999999999998
18.10.2023 18:35:00.000 GMT+0200,11.366,11.376,11.356,11.376,0.252
18.10.2023 18:40:00.000 GMT+0200,11.376,11.386,11.366,11.366,0.12
18.10.2023 18:45:00.000 GMT+0200,11.367,11.377,11.366,11.377,0.096
18.10.2023 18:50:00.000 GMT+0200,11.366,11.367,11.356,11.367,0.08399999999999999
18.10.2023 18:55:00.000 GMT+0200,11.377,11.377,11.366,11.367,0.06
18.10.2023 19:00:00.000 GMT+0200,11.357,11.436,11.346,11.426,0.504
18.10.2023 19:05:00.000 GMT+0200,11.426,11.457,11.416,11.457,0.204
18.10.2023 19:10:00.000 GMT+0200,11.457,11.476,11.447,11.447,0.10799999999999998
18.10.2023 19:15:00.000 GMT+0200,11.446,11.486,11.446,11.486,0.06
18.10.2023 19:20:00.000 GMT+0200,11.477,11.477,11.456,11.456,0.036000000000000004
18.10.2023 19:25:00.000 GMT+0200,11.447,11.456,11.427,11.446,0.12
18.10.2023 19:30:00.000 GMT+0200,11.437,11.437,11.386,11.386,0.14400000000000002
18.10.2023 19:35:00.000 GMT+0200,11.377,11.377,11.366,11.376,0.216
18.10.2023 19:40:00.000 GMT+0200,11.367,11.387,11.367,11.386,0.072
18.10.2023 19:45:00.000 GMT+0200,11.377,11.387,11.366,11.387,0.11999999999999998
18.10.2023 19:50:00.000 GMT+0200,11.376,11.386,11.366,11.376,0.096
18.10.2023 19:55:00.000 GMT+0200,11.367,11.397,11.366,11.397,0.07200000000000001
18.10.2023 20:00:00.000 GMT+0200,11.387,11.397,11.366,11.397,0.12
18.10.2023 20:05:00.000 GMT+0200,11.397,11.466,11.396,11.436,0.252
18.10.2023 20:10:00.000 GMT+0200,11.427,11.446,11.427,11.436,0.096
18.10.2023 20:15:00.000 GMT+0200,11.427,11.436,11.427,11.436,0.036000000000000004
18.10.2023 20:20:00.000 GMT+0200,11.447,11.457,11.446,11.447,0.048
18.10.2023 20:25:00.000 GMT+0200,11.447,11.456,11.416,11.436,0.12
18.10.2023 20:30:00.000 GMT+0200,11.436,11.456,11.427,11.427,0.17999999999999997
18.10.2023 20:35:00.000 GMT+0200,11.417,11.436,11.417,11.426,0.060000000000000005
18.10.2023 20:40:00.000 GMT+0200,11.427,11.436,11.396,11.406,0.288
18.10.2023 20:45:00.000 GMT+0200,11.397,11.406,11.387,11.387,0.07200000000000001
18.10.2023 20:50:00.000 GMT+0200,11.376,11.377,11.356,11.357,0.10799999999999998
18.10.2023 20:55:00.000 GMT+0200,11.367,11.367,11.356,11.356,0.14400000000000002
18.10.2023 21:00:00.000 GMT+0200,11.346,11.346,11.306,11.307,0.144
18.10.2023 21:05:00.000 GMT+0200,11.306,11.317,11.296,11.297,0.096
18.10.2023 21:10:00.000 GMT+0200,11.307,11.326,11.307,11.307,0.096
18.10.2023 21:15:00.000 GMT+0200,11.317,11.346,11.317,11.346,0.06
18.10.2023 21:20:00.000 GMT+0200,11.357,11.376,11.347,11.376,0.08399999999999999
18.10.2023 21:25:00.000 GMT+0200,11.367,11.367,11.336,11.346,0.084
18.10.2023 21:30:00.000 GMT+0200,11.346,11.356,11.326,11.336,0.192
18.10.2023 21:35:00.000 GMT+0200,11.347,11.347,11.326,11.326,0.12
18.10.2023 21:40:00.000 GMT+0200,11.327,11.327,11.326,11.327,0.048
18.10.2023 21:45:00.000 GMT+0200,11.317,11.346,11.316,11.326,0.28800000000000003
18.10.2023 21:50:00.000 GMT+0200,11.317,11.347,11.316,11.347,0.16799999999999998
18.10.2023 21:55:00.000 GMT+0200,11.347,11.356,11.326,11.337,0.16799999999999998
19.10.2023 15:30:00.000 GMT+0200,11.396,11.617,11.386,11.537,3.324
19.10.2023 15:35:00.000 GMT+0200,11.526,11.637,11.486,11.626,3.576
19.10.2023 15:40:00.000 GMT+0200,11.617,11.817,11.596,11.726,3.816
19.10.2023 15:45:00.000 GMT+0200,11.726,11.796,11.716,11.776,2.112
19.10.2023 15:50:00.000 GMT+0200,11.737,11.757,11.656,11.687,1.6320000000000001
19.10.2023 15:55:00.000 GMT+0200,11.697,11.757,11.666,11.687,1.7160000000000002
19.10.2023 16:00:00.000 GMT+0200,11.687,11.746,11.627,11.736,1.176
19.10.2023 16:05:00.000 GMT+0200,11.726,11.736,11.686,11.717,0.5279999999999999
19.10.2023 16:10:00.000 GMT+0200,11.727,11.846,11.717,11.827,0.768
19.10.2023 16:15:00.000 GMT+0200,11.827,11.836,11.747,11.787,0.5880000000000001
19.10.2023 16:20:00.000 GMT+0200,11.777,11.817,11.756,11.797,0.396
19.10.2023 16:25:00.000 GMT+0200,11.787,11.826,11.726,11.737,0.48
19.10.2023 16:30:00.000 GMT+0200,11.726,11.777,11.716,11.777,0.32399999999999995
19.10.2023 16:35:00.000 GMT+0200,11.786,11.837,11.776,11.817,0.6960000000000001
19.10.2023 16:40:00.000 GMT+0200,11.826,11.896,11.806,11.846,0.456
19.10.2023 16:45:00.000 GMT+0200,11.857,11.916,11.857,11.877,0.516
19.10.2023 16:50:00.000 GMT+0200,11.886,11.967,11.886,11.966,0.672
19.10.2023 16:55:00.000 GMT+0200,11.957,11.967,11.936,11.956,0.28800000000000003
19.10.2023 17:00:00.000 GMT+0200,11.967,11.997,11.936,11.936,0.36
19.10.2023 17:05:00.000 GMT+0200,11.927,11.967,11.916,11.926,0.264
19.10.2023 17:10:00.000 GMT+0200,11.936,11.936,11.866,11.877,0.432
19.10.2023 17:15:00.000 GMT+0200,11.867,11.867,11.816,11.816,0.36
19.10.2023 17:20:00.000 GMT+0200,11.806,11.827,11.796,11.826,0.408
19.10.2023 17:25:00.000 GMT+0200,11.837,11.837,11.806,11.826,0.252
19.10.2023 17:30:00.000 GMT+0200,11.827,11.856,11.776,11.796,0.336
19.10.2023 17:35:00.000 GMT+0200,11.806,11.806,11.796,11.806,0.084
19.10.2023 17:40:00.000 GMT+0200,11.806,11.817,11.696,11.707,0.672
19.10.2023 17:45:00.000 GMT+0200,11.707,11.777,11.706,11.747,0.22799999999999998
19.10.2023 17:50:00.000 GMT+0200,11.737,11.737,11.686,11.697,0.312
19.10.2023 17:55:00.000 GMT+0200,11.687,11.687,11.606,11.667,0.444
19.10.2023 18:00:00.000 GMT+0200,11.656,11.697,11.596,11.656,2.0759999999999996
19.10.2023 18:05:00.000 GMT+0200,11.657,11.666,11.576,11.626,0.8039999999999999
19.10.2023 18:10:00.000 GMT+0200,11.627,11.667,11.627,11.647,0.504
19.10.2023 18:15:00.000 GMT+0200,11.637,11.696,11.637,11.676,0.36
19.10.2023 18:20:00.000 GMT+0200,11.686,11.726,11.686,11.687,0.132
19.10.2023 18:25:00.000 GMT+0200,11.676,11.676,11.596,11.607,0.66
19.10.2023 18:30:00.000 GMT+0200,11.616,11.636,11.556,11.566,0.6
19.10.2023 18:35:00.000 GMT+0200,11.557,11.587,11.546,11.576,0.6719999999999999
19.10.2023 18:40:00.000 GMT+0200,11.587,11.627,11.576,11.596,0.5519999999999999
19.10.2023 18:45:00.000 GMT+0200,11.597,11.626,11.576,11.596,0.816
19.10.2023 18:50:00.000 GMT+0200,11.586,11.646,11.577,11.646,0.42000000000000004
19.10.2023 18:55:00.000 GMT+0200,11.657,11.677,11.606,11.657,0.6359999999999999
19.10.2023 19:00:00.000 GMT+0200,11.657,11.717,11.656,11.677,0.6240000000000001
19.10.2023 19:05:00.000 GMT+0200,11.676,11.726,11.676,11.706,0.40800000000000003
19.10.2023 19:10:00.000 GMT+0200,11.697,11.697,11.656,11.657,0.216
19.10.2023 19:15:00.000 GMT+0200,11.647,11.687,11.636,11.657,0.276
19.10.2023 19:20:00.000 GMT+0200,11.667,11.667,11.636,11.646,0.18
19.10.2023 19:25:00.000 GMT+0200,11.636,11.647,11.626,11.646,0.20400000000000001
19.10.2023 19:30:00.000 GMT+0200,11.656,11.667,11.607,11.616,0.288
19.10.2023 19:35:00.000 GMT+0200,11.606,11.606,11.576,11.606,0.18000000000000002
19.10.2023 19:40:00.000 GMT+0200,11.606,11.616,11.556,11.566,0.30000000000000004
19.10.2023 19:45:00.000 GMT+0200,11.576,11.586,11.566,11.577,0.096
19.10.2023 19:50:00.000 GMT+0200,11.566,11.577,11.556,11.577,0.132
19.10.2023 19:55:00.000 GMT+0200,11.586,11.597,11.566,11.587,0.264
19.10.2023 20:00:00.000 GMT+0200,11.576,11.616,11.566,11.606,0.22799999999999998
19.10.2023 20:05:00.000 GMT+0200,11.607,11.617,11.576,11.576,0.204
19.10.2023 20:10:00.000 GMT+0200,11.577,11.596,11.576,11.587,0.20400000000000001
19.10.2023 20:15:00.000 GMT+0200,11.577,11.626,11.576,11.607,0.324
19.10.2023 20:20:00.000 GMT+0200,11.616,11.627,11.596,11.606,0.35999999999999993
19.10.2023 20:25:00.000 GMT+0200,11.596,11.627,11.596,11.627,0.132
19.10.2023 20:30:00.000 GMT+0200,11.617,11.617,11.586,11.587,0.096
19.10.2023 20:35:00.000 GMT+0200,11.576,11.577,11.566,11.576,0.276
19.10.2023 20:40:00.000 GMT+0200,11.566,11.566,11.517,11.517,0.12
19.10.2023 20:45:00.000 GMT+0200,11.506,11.537,11.506,11.536,0.26399999999999996
19.10.2023 20:50:00.000 GMT+0200,11.547,11.547,11.536,11.536,0.132
19.10.2023 20:55:00.000 GMT+0200,11.527,11.546,11.516,11.516,0.264
19.10.2023 21:00:00.000 GMT+0200,11.526,11.536,11.516,11.516,0.216
19.10.2023 21:05:00.000 GMT+0200,11.516,11.527,11.497,11.527,0.08399999999999999
19.10.2023 21:10:00.000 GMT+0200,11.517,11.517,11.496,11.517,0.276
19.10.2023 21:15:00.000 GMT+0200,11.506,11.507,11.497,11.507,0.048
19.10.2023 21:20:00.000 GMT+0200,11.497,11.497,11.477,11.497,0.06
19.10.2023 21:25:00.000 GMT+0200,11.486,11.497,11.456,11.497,0.16799999999999998
19.10.2023 21:30:00.000 GMT+0200,11.506,11.506,11.466,11.476,0.12000000000000001
19.10.2023 21:35:00.000 GMT+0200,11.467,11.476,11.446,11.456,0.08399999999999999
19.10.2023 21:40:00.000 GMT+0200,11.447,11.447,11.426,11.436,0.048
19.10.2023 21:45:00.000 GMT+0200,11.446,11.466,11.436,11.447,0.096
19.10.2023 21:50:00.000 GMT+0200,11.437,11.447,11.396,11.427,0.22800000000000004
19.10.2023 21:55:00.000 GMT+0200,11.416,11.447,11.416,11.446,0.10799999999999998
20.10.2023 15:30:00.000 GMT+0200,11.377,11.417,11.366,11.397,2.472
20.10.2023 15:35:00.000 GMT+0200,11.396,11.396,11.306,11.356,1.44
20.10.2023 15:40:00.000 GMT+0200,11.357,11.367,11.286,11.287,1.044
20.10.2023 15:45:00.000 GMT+0200,11.276,11.336,11.236,11.336,0.708
20.10.2023 15:50:00.000 GMT+0200,11.326,11.337,11.276,11.297,0.528
20.10.2023 15:55:00.000 GMT+0200,11.287,11.287,11.256,11.257,0.4079999999999999
20.10.2023 16:00:00.000 GMT+0200,11.247,11.277,11.226,11.246,0.48
20.10.2023 16:05:00.000 GMT+0200,11.257,11.257,11.126,11.166,0.49200000000000005
20.10.2023 16:10:00.000 GMT+0200,11.177,11.177,11.096,11.097,0.5640000000000001
20.10.2023 16:15:00.000 GMT+0200,11.086,11.127,11.056,11.107,0.9119999999999999
20.10.2023 16:20:00.000 GMT+0200,11.096,11.136,11.076,11.136,0.42
20.10.2023 16:25:00.000 GMT+0200,11.136,11.156,11.106,11.147,0.48
20.10.2023 16:30:00.000 GMT+0200,11.136,11.187,11.126,11.167,0.504
20.10.2023 16:35:00.000 GMT+0200,11.177,11.177,11.136,11.137,0.336
20.10.2023 16:40:00.000 GMT+0200,11.126,11.126,11.096,11.096,0.168
20.10.2023 16:45:00.000 GMT+0200,11.086,11.137,11.086,11.126,0.396
20.10.2023 16:50:00.000 GMT+0200,11.117,11.127,11.087,11.116,0.3
20.10.2023 16:55:00.000 GMT+0200,11.107,11.116,11.086,11.097,0.27599999999999997
20.10.2023 17:00:00.000 GMT+0200,11.097,11.117,11.076,11.076,0.252
20.10.2023 17:05:00.000 GMT+0200,11.066,11.077,11.056,11.076,0.31200000000000006
20.10.2023 17:10:00.000 GMT+0200,11.086,11.096,11.057,11.067,0.144
20.10.2023 17:15:00.000 GMT+0200,11.077,11.107,11.056,11.057,0.324
20.10.2023 17:20:00.000 GMT+0200,11.056,11.076,11.056,11.076,0.144
20.10.2023 17:25:00.000 GMT+0200,11.086,11.097,11.076,11.076,0.08399999999999999
20.10.2023 17:30:00.000 GMT+0200,11.086,11.117,11.076,11.076,0.156
20.10.2023 17:35:00.000 GMT+0200,11.076,11.097,11.076,11.087,0.156
20.10.2023 17:40:00.000 GMT+0200,11.106,11.116,11.076,11.116,0.14400000000000002
20.10.2023 17:45:00.000 GMT+0200,11.107,11.147,11.107,11.146,0.252
20.10.2023 17:50:00.000 GMT+0200,11.146,11.157,11.136,11.147,0.10799999999999998
20.10.2023 17:55:00.000 GMT+0200,11.156,11.166,11.137,11.157,0.09599999999999999
20.10.2023 18:00:00.000 GMT+0200,11.146,11.166,11.117,11.126,0.18
20.10.2023 18:05:00.000 GMT+0200,11.116,11.137,11.106,11.127,0.252
20.10.2023 18:10:00.000 GMT+0200,11.116,11.136,11.116,11.117,0.07200000000000001
20.10.2023 18:15:00.000 GMT+0200,11.116,11.136,11.116,11.127,0.06
20.10.2023 18:20:00.000 GMT+0200,11.126,11.157,11.126,11.156,0.312
20.10.2023 18:25:00.000 GMT+0200,11.157,11.157,11.146,11.157,0.07200000000000001
20.10.2023 18:30:00.000 GMT+0200,11.156,11.167,11.146,11.167,0.20400000000000001
20.10.2023 18:35:00.000 GMT+0200,11.156,11.177,11.147,11.167,0.132
20.10.2023 18:40:00.000 GMT+0200,11.156,11.156,11.156,11.156,0.012
20.10.2023 18:45:00.000 GMT+0200,11.166,11.186,11.166,11.177,0.192
20.10.2023 18:50:00.000 GMT+0200,11.187,11.196,11.176,11.176,0.12000000000000001
20.10.2023 18:55:00.000 GMT+0200,11.166,11.177,11.166,11.167,0.18
20.10.2023 19:00:00.000 GMT+0200,11.157,11.157,11.127,11.127,0.156
20.10.2023 19:05:00.000 GMT+0200,11.117,11.127,11.116,11.117,0.13199999999999998
20.10.2023 19:10:00.000 GMT+0200,11.116,11.137,11.116,11.126,0.132
20.10.2023 19:15:00.000 GMT+0200,11.116,11.186,11.116,11.177,0.20400000000000001
20.10.2023 19:20:00.000 GMT+0200,11.186,11.187,11.156,11.166,0.3479999999999999
20.10.2023 19:25:00.000 GMT+0200,11.156,11.167,11.136,11.147,0.24000000000000002
20.10.2023 19:30:00.000 GMT+0200,11.147,11.157,11.137,11.147,0.156
20.10.2023 19:35:00.000 GMT+0200,11.136,11.136,11.116,11.127,0.12
20.10.2023 19:40:00.000 GMT+0200,11.137,11.157,11.136,11.156,0.10799999999999998
20.10.2023 19:45:00.000 GMT+0200,11.146,11.147,11.117,11.117,0.132
20.10.2023 19:50:00.000 GMT+0200,11.107,11.116,11.076,11.086,0.15600000000000003
20.10.2023 19:55:00.000 GMT+0200,11.077,11.117,11.076,11.117,0.132
20.10.2023 20:00:00.000 GMT+0200,11.126,11.137,11.106,11.107,0.16799999999999998
20.10.2023 20:05:00.000 GMT+0200,11.106,11.137,11.106,11.137,0.168
20.10.2023 20:10:00.000 GMT+0200,11.126,11.126,11.097,11.116,0.144
20.10.2023 20:15:00.000 GMT+0200,11.107,11.107,11.097,11.097,0.036000000000000004
20.10.2023 20:20:00.000 GMT+0200,11.087,11.097,11.087,11.097,0.096
20.10.2023 20:25:00.000 GMT+0200,11.107,11.107,11.086,11.086,0.048
20.10.2023 20:30:00.000 GMT+0200,11.077,11.107,11.076,11.107,0.11999999999999998
20.10.2023 20:35:00.000 GMT+0200,11.097,11.107,11.077,11.077,0.10799999999999998
20.10.2023 20:40:00.000 GMT+0200,11.066,11.077,11.066,11.076,0.12
20.10.2023 20:45:00.000 GMT+0200,11.066,11.066,11.056,11.056,0.024
20.10.2023 20:50:00.000 GMT+0200,11.046,11.057,11.046,11.057,0.048
20.10.2023 20:55:00.000 GMT+0200,11.066,11.076,11.066,11.067,0.096
20.10.2023 21:00:00.000 GMT+0200,11.077,11.087,11.067,11.067,0.06
20.10.2023 21:05:00.000 GMT+0200,11.056,11.056,11.047,11.047,0.024
20.10.2023 21:10:00.000 GMT+0200,11.057,11.057,11.037,11.047,0.096
20.10.2023 21:15:00.000 GMT+0200,11.056,11.067,11.056,11.067,0.08399999999999999
20.10.2023 21:20:00.000 GMT+0200,11.056,11.067,11.046,11.056,0.12
20.10.2023 21:25:00.000 GMT+0200,11.047,11.047,11.036,11.047,0.14400000000000002
20.10.2023 21:30:00.000 GMT+0200,11.056,11.056,11.046,11.046,0.024
20.10.2023 21:35:00.000 GMT+0200,11.036,11.047,11.036,11.047,0.024
20.10.2023 21:40:00.000 GMT+0200,11.037,11.066,11.037,11.057,0.12
20.10.2023 21:45:00.000 GMT+0200,11.056,11.107,11.056,11.107,0.08399999999999999
20.10.2023 21:50:00.000 GMT+0200,11.097,11.097,11.086,11.086,0.108
20.10.2023 21:55:00.000 GMT+0200,11.077,11.087,11.056,11.067,0.132
23.10.2023 15:30:00.000 GMT+0200,11.057,11.097,11.026,11.046,1.5000000000000002
23.10.2023 15:35:00.000 GMT+0200,11.056,11.067,10.996,11.007,2.148
23.10.2023 15:40:00.000 GMT+0200,11.006,11.017,10.946,10.946,0.792
23.10.2023 15:45:00.000 GMT+0200,10.937,11.157,10.937,11.157,1.212
23.10.2023 15:50:00.000 GMT+0200,11.157,11.167,11.077,11.096,0.9480000000000001
23.10.2023 15:55:00.000 GMT+0200,11.096,11.186,11.086,11.176,0.816
